Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Grenada,GRD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,45.58755539,44.95316009,55.64012299,59.84679608,68.05222469,62.98053049,54.45815122,48.88787851,52.53199942,56.40368713,53.52905584,50.723534,48.11684589,49.91032629,49.58091675,44.6949082,51.42422608,49.80280858,49.4509051,52.89902932,54.20644875,56.78025237,55.24712022,59.63693411,53.8399215,50.35896327,52.69928611,53.26507421,56.97106865,57.59198635,57.51874214,54.69083423,46.80293924,49.22991669,50.79207238,49.46781751,50.35283903,54.07876254,50.8600214,49.79992878,53.18617468,55.98604016,55.49876661,
Greenland,GRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50139259,48.86570746,58.64726722,51.89074051,58.76478897,70.39409138,55.02624827,76.41639437,92.55001006,63.46641088,58.21081601,48.61576077,45.52153588,45.07262521,43.97318917,45.01914913,,
Guatemala,GTM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.53622217,13.49493949,13.42252536,15.93284764,18.08944793,19.61093733,19.13424894,19.51152391,18.41664079,17.43033796,17.77836134,18.69709794,18.53614429,20.2047322,25.66503323,23.53328396,27.58344088,26.25672927,27.26254481,25.85112781,24.91908564,23.60150949,18.68762138,14.55248444,15.15100301,12.98401607,14.59211949,22.29405505,21.93623865,22.47409728,24.84196453,21.56765026,27.29625964,26.07589705,24.85094775,25.43038631,22.58283566,23.59584313,26.25213334,27.35558273,28.95055351,41.33709435,39.73291483,40.18597964,42.10261884,40.99397094,41.8864566,42.33323284,39.40697375,33.13058902,36.30918223,37.3587707,36.11378064,34.68706568,33.33891643,30.06354542,27.61964842,27.61798434,28.93736293,28.16954741,
Guam,GUM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.74002954,46.46067416,46.27949183,43.91231832,49.34725849,56.89142857,57.84462238,55.19765739,55.546476,59.84172078,58.41507982,60.08245877,59.281329,53.27495622,51.35461605,51.7176551,53.68243243,,
Guyana,GUY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.95681974,52.98179535,44.88330341,46.13342184,53.51901767,57.65517241,60.15946502,59.79308723,55.1468988,55.43521861,57.00149365,54.68888495,58.76856332,68.88957816,66.41877029,74.90526316,91.004313,78.76767138,63.09852489,69.2255486,93.64058355,92.31059438,70.08298755,64.57765668,51.35898669,61.88205128,53.21198402,90.76258444,67.93137187,73.53340505,79.85956003,120.2945606,149.2246626,131.0468463,117.115868,112.116602,108.7162232,109.4766061,107.9096766,104.5508431,110.6873973,106.7027174,104.4218929,99.48579368,105.1626137,109.7278887,75.133861,79.45080623,85.79506978,73.1205116,62.11507636,68.37383028,69.78038045,62.755629,58.21691689,46.65304002,41.31929943,46.24123136,47.12317681,46.06822059,
High income,HIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,15.30130883,15.09159191,14.97415755,16.46787629,19.92860729,18.23483344,19.15299584,19.39500576,18.96341352,20.42673805,21.73087849,21.7264607,21.03096953,20.58664016,21.48829394,21.05775949,19.45881148,19.63214103,20.01416156,20.65397287,20.62322803,20.35461144,20.02010558,19.70762513,20.46192668,21.60261518,21.88194197,22.79296766,23.04341089,23.35007366,25.73937411,25.02950952,24.35928876,24.52560408,25.94501908,27.22880789,28.83864316,29.42680353,30.8322172,26.33850941,29.00566564,31.05009099,31.10410898,30.89186703,30.96901818,30.18638561,29.25241549,30.25322691,30.84392891,32.09912117,
"Hong Kong SAR, China",HKG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,0,90.63715627,86.65822493,80.19564592,80.58546433,72.26402924,79.44265509,75.97415186,84.83033932,86.14498122,85.48428979,85.1542296,76.44429268,79.10808914,81.84165961,77.80757829,78.76211286,76.82850281,84.57018955,88.33890905,89.26186647,92.05141205,84.30448203,92.26209379,95.95445662,93.88051545,95.60190313,102.3568154,111.2071851,106.8663593,108.73116,112.5327813,117.4663313,113.6114542,118.1354027,130.6896478,123.1692519,118.3988149,110.2985764,107.5537386,121.6225633,118.0792829,123.9196942,141.6786759,159.0651574,165.2362928,174.0234982,175.7370562,183.2416294,170.2624989,199.4479636,209.0022901,214.7189649,221.0099588,212.8854582,193.5083476,184.7339705,187.9093053,188.5730853,175.5249251,
Honduras,HND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.0299419,21.92588433,22.07607995,24.71964895,24.74835886,26.81608179,30.07546141,30.54673132,31.61719233,30.86826116,34.10788382,30.50615595,28.20672654,33.09589222,44.07926535,39.6797153,38.1676572,39.26325664,39.87025345,41.74248932,45.24859914,41.75006526,30.32094492,31.9129683,34.34835476,32.70950541,30.1550607,27.51654068,30.90309458,35.78033624,39.29201376,40.79774237,42.8478473,47.5773545,55.80432557,54.01375472,60.69144296,61.84571151,64.2539104,67.19714566,66.41998159,64.56137151,65.2668724,68.15424968,77.03877529,77.4839263,77.07719305,81.56162338,84.42367851,57.3747552,63.68293204,70.95921592,70.28541699,68.36455893,65.41244255,62.0976479,57.10161217,58.71925624,60.79899973,56.3674365,
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,23.28323395,22.73007062,22.89220161,23.26611381,22.68326985,23.77763501,24.09238319,23.28029816,24.13093589,28.40868579,28.33868437,26.94758341,26.60091995,26.91792374,28.56090486,30.4819681,30.47607888,28.1151611,26.66518371,26.00027186,25.81793584,23.88431487,24.29800574,24.14064966,24.63786359,25.11986215,26.11161941,28.1929209,28.09699572,31.19540212,30.52821625,30.56125567,30.1387069,30.4647159,30.29833758,31.06680311,31.29331509,33.32066143,33.43768627,34.71777281,37.21048492,35.53191664,36.3742954,37.27751823,33.54864013,35.83262007,37.46181613,38.63717219,37.27797372,35.81358578,34.89301764,32.68296024,31.9822203,33.68463919,32.43482654,
Croatia,HRV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.84653039,37.20876085,44.16643985,36.22804744,36.48906061,39.77956303,42.44391117,45.72328683,46.35533789,45.50485472,45.5141381,46.45485575,46.2404466,46.63648031,38.27814409,37.86250395,40.86580736,41.2279242,42.58851662,43.68101937,46.16009609,46.51578015,49.40915765,51.34490097,51.70456534,
Haiti,HTI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47622695,27.5477134,34.50467072,29.4960447,24.96617704,37.9069165,24.71291342,28.7142552,28.89574892,26.4415065,26.62031525,29.69936755,33.41453983,36.1411902,36.00097843,47.86068572,44.00977298,42.93986372,45.02886303,38.94189269,44.19130851,42.57428699,64.74909347,58.97396105,53.15794463,52.09013409,52.73833568,50.54432495,52.62005104,56.48081219,58.47293119,57.45721588,
Hungary,HUN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59327339,27.82667576,30.36925835,31.05945742,39.19622485,41.40941732,46.94329995,54.49971454,58.38211939,70.54871146,66.16774793,60.18313559,60.27301618,63.61331445,64.95051226,74.9985884,77.40458495,78.91957947,70.36845275,76.45389111,80.4683522,79.54806116,78.59281612,81.07176354,79.99187241,78.40373036,79.8541973,80.56507454,79.65248211,
IBRD only,IBD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,9.794276195,9.334159497,8.15819092,8.902137204,8.584160981,8.177255388,9.04267588,8.673976788,8.725206275,8.37036244,8.923558478,8.997453168,9.15634044,9.981093072,12.7442464,12.98834467,12.00465363,12.10388996,12.17122267,12.8651474,14.31845918,15.03725482,14.66997481,13.88838959,13.8310974,14.52091903,13.66588647,14.38766778,16.69759961,17.03910535,16.80988063,16.82876972,21.6356118,21.5085088,20.58016261,21.39527806,21.12109769,21.85785297,22.04087508,21.95705081,23.88150549,23.97191362,24.45952195,26.33691638,28.64528678,28.72270529,28.50937217,28.28165078,28.95425724,24.97029002,26.5765784,27.86401849,27.67832963,27.29944628,26.86911266,25.15995017,24.43476673,25.23990333,26.3619153,25.2977449,
IDA & IBRD total,IBT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.26017767,9.845907111,8.668874372,9.404538481,9.133283059,8.800794639,9.546921827,9.244040512,9.253700839,8.899888248,9.386593981,9.505533488,9.60033452,10.48999918,13.25008723,13.6129029,12.71317228,12.76416511,12.86170388,13.51659516,15.00317536,15.50105531,15.01633083,14.22593318,14.1060148,14.76184123,13.8811151,14.61197708,16.78727322,17.18098275,16.99717383,17.05479797,21.69617151,21.62786833,20.77112285,21.61952121,21.38836241,22.14121375,22.23224956,22.04934765,23.81263723,24.03695036,24.47372169,26.31084513,28.41223589,28.59494441,28.42113904,28.29744441,28.94834136,25.07157592,26.64558325,27.95519933,27.74609276,27.36935388,26.89038031,25.22484149,24.46802178,25.25142436,26.44809253,25.48498964,
IDA total,IDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.19755271,18.44170337,17.2569986,17.85338201,18.34063566,18.87269367,17.68334165,18.35499899,17.70028643,17.36295554,16.84566074,17.78225256,16.83160357,18.77848122,21.48864571,23.70648558,24.1900743,23.43995744,24.02588908,24.21018243,26.22259681,23.09946441,20.70453514,19.76768118,18.59153219,18.69269721,17.40174749,18.28392864,18.24537361,19.72221342,20.30335255,21.00916796,22.76103184,23.69363002,23.9619501,25.49618163,26.00876915,26.87495137,25.42929249,23.59123009,22.71341132,25.07502034,24.69907413,25.89708959,24.71367558,26.55148452,27.01197877,28.54917875,28.85014624,26.73136675,27.77637848,29.40648421,28.8263081,28.48337593,27.22929383,26.24085091,24.99374508,25.43453914,27.82800889,,
IDA blend,IDB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.24900174,18.17984366,16.49809199,16.8966665,17.71344452,19.01788213,16.61803792,18.30041708,16.91759076,16.30328105,14.71150884,16.35534865,14.0585626,17.27888043,19.34545573,24.27578327,23.66094059,23.05574507,24.33898037,22.70122233,24.13483972,19.65338148,17.78410443,16.37781256,15.78961932,16.20659551,15.06740593,15.25037554,14.89091148,16.90831149,17.08900369,17.64684876,18.8503868,19.5569195,17.66193624,20.80458681,22.01597371,24.91389715,22.50786932,18.09973293,17.87755791,22.69420761,20.6326513,23.56532354,18.44080815,19.5116427,21.26050839,23.1581846,23.88470744,22.5620297,21.91747461,24.21861039,20.59889969,19.91642335,19.13076764,17.45643168,16.75362375,18.20410424,21.86084932,,
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.55766274,13.61412465,5.392854468,9.349289454,13.0651153,5.735976381,22.09559987,16.86718566,15.57685887,14.82707873,15.83832335,16.64215686,18.89570552,19.48055794,21.42043332,21.97350208,20.83249821,20.07921855,20.84762156,23.58971317,22.1798762,25.5468562,26.29719315,28.8138284,22.79564137,20.94070151,20.51393571,22.39744778,22.21290203,22.99432903,25.58610246,26.48830381,27.1199706,23.76857247,25.3656732,27.64642505,26.44019168,28.13461553,43.21805779,27.42978378,30.45956744,30.76106843,26.39184088,23.13883897,27.54460022,29.92066824,25.6224105,25.39353149,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951,24.7137963,24.41419099,20.77746098,18.33234795,19.17819264,22.02972352,18.89588228,
IDA only,IDX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62347068,24.41180649,26.70454855,27.7353841,29.69974426,29.78037802,29.65484697,28.7964376,28.2917704,28.97192587,27.05713649,27.21354591,28.31229902,27.96898312,30.28743947,32.7075658,32.02550305,33.2309417,33.50813403,30.54715513,33.13846291,33.90182462,35.97593736,35.90643196,34.2464698,33.86009713,32.27132647,31.8861801,33.49261595,32.54933992,
Isle of Man,IMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,6.833676657,5.957576405,6.031814896,5.906834458,5.684997747,5.211561589,6.671686852,5.946617673,4.94297347,4.030933823,3.878944276,4.002401341,3.708910336,4.723332826,6.02056925,6.646916056,6.114690211,6.264929324,6.588186608,8.169166374,9.245025716,8.571238135,8.142627901,7.852964462,7.725974551,7.645481198,7.023050239,6.980233152,7.455230361,8.152001813,8.452911276,8.493485781,9.590172117,9.817322332,10.19005946,12.02348067,11.5443186,11.92866955,12.6810009,13.36353343,13.9036866,13.43487512,15.24427901,15.64452227,19.6446891,22.39642292,24.45653908,24.88656893,29.27086318,25.87235027,26.85427325,31.08346055,31.25929107,28.41327065,25.95422274,22.10972468,20.92425082,21.94012611,23.55231807,21.35656851,
Not classified,INX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,41.28479228,39.83202104,36.64934674,41.1669546,52.50622927,44.77109863,49.76877775,53.71870311,54.94584045,60.71541901,57.87160094,57.53051281,50.87217242,50.72147572,54.92945781,53.65924548,47.96889954,48.24660704,49.56664619,53.47305048,50.26301423,50.79754481,51.07881526,53.17203841,58.4588623,62.5082869,63.88538944,65.1686969,73.54402813,73.53625588,80.65050064,79.70156012,73.29054795,65.70021486,66.16127004,68.69620229,70.95739357,72.51125902,75.51018395,79.76203157,86.40241146,84.96474232,87.02738387,84.8574431,91.96484885,93.17160191,105.2260707,98.95576009,89.18498915,112.4196532,
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.38846321,15.86309608,13.67864427,12.45990775,16.33036738,16.47576066,17.61258651,19.65890017,20.5127542,21.05005853,21.20146957,21.32280651,21.50599211,20.65781089,24.0337572,35.3798875,28.23007619,29.09277485,22.22002837,16.05949086,28.7466481,27.94338273,20.97324678,24.19628935,16.62069871,14.28879576,10.41323818,8.727449927,14.29881843,18.10775607,23.8018259,30.36985136,27.23333658,20.63075268,13.32294398,13.46800421,15.02616891,15.37162725,16.54483873,15.59339094,19.7901899,21.23224612,23.7587844,26.05163294,26.04692907,24.10967608,23.29832346,21.04369452,21.65227532,20.98809109,19.37099045,17.55833989,23.24419195,23.44954071,21.46355885,19.27391453,20.81043343,23.8384608,,,
Iraq,IRQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.18943596,22.99473068,21.48229281,24.60776749,31.57399512,42.57353496,35.91264543,40.83336178,31.64885279,31.16358622,31.56232761,62.29278481,66.43805988,32.9316219,29.66414449,29.81654432,26.43734644,26.12727273,22.81213656,22.87006502,7.427963488,2.500730243,1.338738094,0.469148,0.064016371,0.015622473,0.017726709,42.34116099,54.34417187,60.67971783,49.63282142,61.50686458,49.19199623,76.84180641,63.96306859,61.39466973,38.61857708,28.19301393,30.7272363,39.28726856,34.08065041,27.75380518,29.10024907,36.01297192,36.94890351,41.41776062,39.92095119,35.63714955,35.94843396,39.29548163,
Iceland,ISL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,42.69120654,43.28650194,36.31770847,37.10556292,40.57035331,41.09254479,33.70867879,33.25016642,33.11282315,36.29707708,35.0160659,35.61325607,36.41077993,37.03196797,37.55008264,39.54859296,34.2764515,34.85510339,32.22508812,30.86737288,31.91647294,32.11247175,29.98415484,29.22703661,30.21897756,31.50184419,35.24878436,35.02170898,38.16174248,37.01900205,39.11114163,37.92800448,34.0134255,35.62469012,37.70397442,42.19338097,47.81195944,42.09823174,42.78858183,39.82955292,42.1067527,47.05781352,49.25023964,45.81326605,45.47282565,44.6710045,41.3936899,41.96278755,44.501066,40.59670469,
Israel,ISR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,39.72855386,38.42514992,34.67707473,44.65952985,41.74622116,46.17028895,43.39274688,42.29772978,52.44504669,48.24821698,47.3190305,47.80715712,42.12313817,38.64042308,41.19406705,42.84738115,37.26049948,40.5448056,34.45434789,35.06548761,34.62837761,33.35450832,31.97293062,35.63582721,35.39238047,35.24874526,34.21360939,32.58348103,31.19191924,35.18516294,35.6634885,33.69241914,35.79981701,35.38800059,39.04300958,40.88679879,40.64115709,41.38511273,39.11074759,30.6949847,32.84806167,35.52427969,36.01303229,31.88248097,30.60177772,28.17807058,28.11313343,27.52151542,29.01853243,,
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,14.93530876,14.81603577,15.50928087,17.95921907,22.27887668,18.66819232,21.1474478,20.42988235,19.58943104,21.32518987,22.78655693,23.6166876,22.38831725,19.856779,21.43105135,21.52456206,17.4594259,17.57855781,17.5331135,18.53611078,18.06231187,16.84242799,17.4345217,17.36013314,18.5839403,21.01206464,19.17401611,20.43871543,21.02978594,21.42004911,24.77785773,24.38579296,23.65045696,22.84665187,23.42050197,24.69991838,26.99469075,27.70041338,27.6301011,23.01960005,26.93213852,28.27305899,27.27547801,26.23433632,26.21328696,26.70219379,26.03971207,27.87044263,29.0597917,28.53373293,
Jamaica,JAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.05084354,34.99795065,34.92223502,34.03866182,38.97769914,36.86635945,35.86928772,36.8053885,42.07263065,43.45723784,37.41671258,40.93886463,41.06733375,41.13029827,45.90589107,45.61221526,37.89126383,28.38235888,37.3307637,50.63205365,51.04020238,55.80659142,48.64242816,43.0275104,61.61030104,65.69387404,45.88652171,46.26743691,47.78635026,52.39798463,51.87699654,51.39145014,63.21978269,38.75790218,55.84718658,56.37600152,52.47433123,48.39558976,46.04199619,45.19513981,50.72296035,49.26357753,49.08480411,51.53716185,51.77407931,55.21465822,60.61407356,61.51573114,71.63409675,52.40552812,49.58513369,53.45320633,51.85636689,52.6896491,53.49182031,46.1998925,44.64557503,48.88451173,51.06852833,51.06852832,
Jordan,JOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,79.76379341,82.90845886,79.82147347,86.73791349,85.31078297,98.53661904,94.29056306,81.33885593,79.54652563,76.25731706,53.53756311,57.71021252,64.68033308,74.40147937,89.6162564,79.87153482,81.17415591,79.99888316,70.30339776,71.85333152,77.10394847,70.57777914,63.43784719,60.38278786,67.55541527,66.22418033,65.69646087,67.38870639,81.29432213,92.90384883,86.65826024,90.48963055,86.30127023,68.14023164,68.07536784,72.8376927,73.2378684,70.95905658,68.77394473,59.65343556,55.39741082,56.35332929,54.55869788,50.38444201,
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,9.205921894,8.689088928,7.9980585,9.67583299,13.86579817,12.32932489,12.32943516,11.07478775,9.06720827,12.05442573,14.10068222,13.50779505,13.3725078,11.76279758,11.94736118,10.70284639,7.238754507,7.168959033,7.610886457,8.760422465,9.442988833,8.287870196,7.637724879,6.936023469,7.100822132,7.707685053,9.045430937,9.491886528,8.707541474,8.397199817,9.195167703,9.569028977,9.667390329,9.943835932,10.95032415,12.50305266,14.45887932,15.60057191,16.9749827,11.96998576,13.57625073,15.46800676,16.09137113,18.23212413,20.00546825,18.03004518,15.27540944,16.82158589,18.29159855,,
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.33167081,46.73912674,47.1170013,43.54854613,36.00476836,37.44269403,34.85997945,40.11705585,49.09726583,46.9540499,47.04104489,43.04631033,43.90878928,44.56814477,40.47822896,42.84881221,37.14841971,33.92764502,29.8940864,26.65319426,29.61406945,26.79057161,25.63027656,24.5330208,28.46770794,24.42763702,25.90273388,27.89132614,
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.67010454,31.12995175,30.12515389,28.96276466,29.21223094,30.69585598,30.87280225,29.37301227,29.29735993,28.08870116,30.66391925,35.18910791,28.72707946,28.669014,40.89752051,34.51158185,31.75563773,31.5930964,38.68802232,31.61102051,35.89983172,33.82030444,31.55827115,28.21277299,32.05400493,30.14650159,29.89303032,26.39754666,27.60376853,30.1233478,31.32830772,28.5560669,26.67049591,33.95485119,34.22584439,39.15404042,32.11150875,31.37072951,28.72798111,27.35953979,31.72147324,33.01525966,30.27469965,30.04545059,32.86674477,35.96983595,32.25154548,31.97579751,34.90454109,30.83101232,33.56988138,38.82270088,35.53772274,33.20761039,33.00132413,27.60508527,23.37300761,24.16287324,22.97524877,21.36964548,
Kyrgyz Republic,KGZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53271028,36.64864865,47.6055578,41.17504249,40.06839058,42.35712383,56.5576748,46.19024497,58.02600245,56.99655342,47.58306978,37.02233922,43.3393749,45.25165909,51.25982107,56.77844819,79.02936816,84.14540898,92.55712613,78.68080621,81.67852782,81.64136325,95.27173687,91.77663169,87.67752949,75.77197023,69.99816514,66.36460445,67.2738299,65.69983784,
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.97309253,18.66666692,22.94372135,20.7843123,15.69343204,12.5,12.8125,10.08902086,10.72386096,10.55155883,7.7694235,,,,,,,,,,,,,,,,,,,,,,,32.66718415,38.67607256,46.58254651,43.79756006,45.31770888,44.38132721,53.6327019,61.3625144,61.20222994,64.27080295,66.56034186,70.90552236,72.74722281,76.02120838,72.94217882,67.77700868,55.91771187,59.52093544,59.50108761,62.70767297,67.65855087,67.00875814,66.14564324,65.66850405,64.10581574,63.30288532,62.46522725,
Kiribati,KIR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,39.40045535,39.30081886,23.80104138,27.81329467,35.70154578,38.19935323,46.2,59.59137642,49.35176471,74.04666667,66.256,60.29238095,53.05659574,46.12695652,42.04166667,109.975,86.27345455,96.16538462,117.867451,94.70360656,123.3207692,103.373913,81.88093333,104.1436842,92.4,91.36,80.14,93.86915888,93.20741379,97.78827869,110.0137111,93.04520641,91.00839304,111.2942439,89.48576425,87.63572492,84.7738045,88.39029619,78.56148247,86.5613097,90.70628126,93.85942495,102.7076238,107.3906267,109.5890582,103.8975601,88.76208633,,
St. Kitts and Nevis,KNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,53.93653827,51.77129686,56.77605577,68.12923778,62.54934873,56.12703095,64.11468615,59.00148284,54.70362456,55.49692713,61.8266711,61.88060536,62.02231703,60.92747668,59.83978348,51.67601354,53.37592061,48.492601,54.92759909,57.87693623,52.41176969,50.41211229,50.53185233,57.43350835,50.90804118,51.58310581,52.6507059,45.658927,48.48778443,49.7645294,50.24337075,58.17164451,49.12502352,48.32122116,45.76832008,43.9644632,45.24471416,55.11667845,57.01057564,57.20518355,54.38881314,57.48937418,58.9918525,
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.97870808,13.96135106,15.59612967,14.65460717,12.3796777,14.33021807,18.21737785,19.67920708,22.63512316,22.45035387,21.12207681,23.01337987,21.44246315,27.65364645,33.30044276,31.32895785,28.34904096,27.87656988,29.22180922,30.88978252,37.09166245,37.19141209,32.86108793,30.02654226,28.4638376,25.78540492,28.13931629,28.18489734,26.21437628,25.55509048,25.75597264,26.0485044,24.68703701,23.24620782,24.59514719,26.73976999,27.85200149,29.17752303,28.96079095,27.17193082,32.15599115,30.43605617,28.58028499,29.77676402,33.26137842,33.04172823,35.02545491,36.4823456,47.87446723,40.94826746,44.29585958,52.22858168,51.3642764,46.66003384,42.78302103,36.14293286,33.47115855,36.18671087,37.02940644,36.88355411,
Kuwait,KWT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,23.09746328,24.3559719,28.44036697,26.07781283,28.91809909,24.11575563,18.66406272,20.66256831,22.168194,13.84211943,26.01089687,32.55462666,43.44284443,39.8658631,28.81663437,34.29789473,38.47805438,52.36385887,49.35217329,44.64112065,42.74458212,48.01251531,37.12301171,42.93979323,41.36975202,58.07205118,125.7109153,54.21779878,44.28584998,42.33062503,41.96502299,39.18719708,39.59073284,51.09719851,39.43422358,30.14615006,35.54205607,36.60914582,34.46366491,32.3805283,28.2666192,24.16735947,28.31746499,25.92390673,29.37743063,30.35442211,25.89199206,26.27954756,26.74516775,31.53080162,44.93332521,48.52718291,46.64508816,43.76702476,,
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.60211811,10.13133515,9.442062831,10.89047113,9.346721257,9.075193763,9.419851777,9.154411389,9.950210451,9.928619573,10.74596564,11.16588,11.33573207,11.75289056,14.60781686,13.60432024,12.90884187,12.9803408,13.15928483,13.43448687,14.31730361,13.73013459,12.41411259,11.07669126,10.84950063,10.78845114,11.28264912,11.66447516,13.33208515,12.8421797,13.56049864,13.99243538,15.22145923,14.66188281,15.08344603,16.09119952,16.3632321,17.03355899,17.59968578,17.63526357,18.35611437,18.71388536,18.25325429,18.67566909,20.1456626,20.37545834,19.91423085,20.51414252,21.55429001,18.70235151,19.73987505,20.82188094,21.4297569,21.87885356,21.87206339,21.72867478,21.27144302,21.29488069,23.40309659,23.0238719,
Lao PDR,LAO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,6.3414636,9.765258427,7.701421783,14.02310852,31.89948683,31.99615679,24.51844518,25.22859516,27.10500319,31.16719275,39.82232928,37.33407723,41.05842399,41.26474597,47.81366775,44.18261464,38.17529777,38.02627801,38.50238819,37.07166272,41.16762906,42.82891055,43.80629789,45.59831582,48.69510162,46.84775654,49.33631185,51.35553977,60.30839808,60.00604322,58.30519164,51.8460644,41.88246346,,,,
Lebanon,LBN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.57584304,99.91302198,79.9258363,71.99355128,67.17667586,62.40150674,62.32893212,55.25029276,47.55463918,40.95376496,36.75018114,35.9377402,39.95189236,34.94389027,37.35425268,55.91789247,56.13911756,55.47973952,60.82619096,68.08001874,57.20213716,60.07353007,65.77678518,59.71025415,59.4904786,56.01525199,48.68958713,45.94552794,46.42959349,47.43262999,41.94829538,
Liberia,LBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.93697941,31.41842163,30.77900755,35.86298128,222.877592,211.2727081,194.6923146,236.3909687,144.7285052,94.94700226,92.63478478,94.46034195,89.25380375,96.41356374,108.536514,106.5486623,100.2598063,98.70568917,94.33210784,98.72694774,
